Date,Time,Zone,Device,PPM,VOC
01/10/2022,18:42,Zone1,T1,531,19
01/10/2022,18:42,Zone1,T2,757,54
01/10/2022,18:42,Zone1,T3,552,23
01/10/2022,18:42,Zone1,T4,612,32
01/10/2022,18:42,Zone2,T1,503,15
01/10/2022,18:42,Zone2,T2,400,0
01/10/2022,18:43,Zone1,T1,491,13
01/10/2022,18:43,Zone1,T2,699,45
01/10/2022,18:43,Zone1,T3,569,25
01/10/2022,18:43,Zone1,T4,623,33
01/10/2022,18:43,Zone2,T1,500,15
01/10/2022,18:43,Zone2,T2,400,0
01/10/2022,18:44,Zone1,T3,564,24
01/10/2022,18:44,Zone1,T4,597,30
01/10/2022,18:45,Zone1,T1,517,17
01/10/2022,18:45,Zone1,T2,783,58
01/10/2022,18:45,Zone2,T1,526,19
01/10/2022,18:45,Zone2,T2,400,0
01/10/2022,18:46,Zone1,T1,466,10
01/10/2022,18:46,Zone1,T2,793,59
01/10/2022,18:46,Zone1,T3,549,22
01/10/2022,18:46,Zone1,T4,605,31
01/10/2022,18:46,Zone2,T1,503,15
01/10/2022,18:46,Zone2,T2,400,0
01/10/2022,18:47,Zone1,T1,617,33
01/10/2022,18:47,Zone1,T2,666,40
01/10/2022,18:47,Zone1,T3,574,26
01/10/2022,18:47,Zone1,T4,627,34
01/10/2022,18:47,Zone2,T1,508,16
01/10/2022,18:47,Zone2,T2,400,0
01/10/2022,18:48,Zone1,T1,497,14
01/10/2022,18:48,Zone1,T2,810,62
01/10/2022,18:48,Zone1,T3,564,24
01/10/2022,18:48,Zone1,T4,605,31
01/10/2022,18:48,Zone2,T1,497,14
01/10/2022,18:48,Zone2,T2,400,0
01/10/2022,18:49,Zone1,T1,448,7
01/10/2022,18:49,Zone1,T2,717,48
01/10/2022,18:49,Zone2,T1,520,18
01/10/2022,18:49,Zone2,T2,400,0
01/10/2022,18:50,Zone1,T1,555,23
01/10/2022,18:50,Zone1,T2,686,43
01/10/2022,18:50,Zone1,T3,566,25
01/10/2022,18:50,Zone1,T4,618,33
01/10/2022,18:50,Zone2,T1,508,16
01/10/2022,18:50,Zone2,T2,400,0
01/10/2022,18:51,Zone1,T1,506,16
01/10/2022,18:51,Zone1,T2,706,46
01/10/2022,18:51,Zone1,T3,594,29
01/10/2022,18:51,Zone1,T4,653,38
01/10/2022,18:51,Zone2,T1,526,19
01/10/2022,18:51,Zone2,T2,400,0
01/10/2022,18:52,Zone1,T1,491,13
01/10/2022,18:52,Zone1,T2,757,54
01/10/2022,18:52,Zone1,T3,540,21
01/10/2022,18:52,Zone1,T4,660,39
01/10/2022,18:52,Zone2,T1,497,14
01/10/2022,18:52,Zone2,T2,400,0
01/10/2022,18:53,Zone1,T1,637,36
01/10/2022,18:53,Zone1,T2,717,48
01/10/2022,18:53,Zone1,T3,599,30
01/10/2022,18:53,Zone1,T4,623,33
01/10/2022,18:53,Zone2,T1,520,18
01/10/2022,18:53,Zone2,T2,400,0
01/10/2022,18:54,Zone1,T1,519,18
01/10/2022,18:54,Zone1,T2,699,45
01/10/2022,18:54,Zone1,T3,564,24
01/10/2022,18:54,Zone1,T4,623,33
01/10/2022,18:54,Zone2,T1,508,16
01/10/2022,18:54,Zone2,T2,400,0
01/10/2022,18:55,Zone1,T1,462,9
01/10/2022,18:55,Zone1,T2,717,48
01/10/2022,18:55,Zone2,T1,531,19
01/10/2022,18:55,Zone2,T2,400,0
01/10/2022,18:56,Zone1,T1,602,30
01/10/2022,18:56,Zone1,T2,802,61
01/10/2022,18:56,Zone1,T3,564,24
01/10/2022,18:56,Zone1,T4,653,38
01/10/2022,18:56,Zone2,T1,526,19
01/10/2022,18:56,Zone2,T2,400,0
01/10/2022,18:57,Zone1,T3,564,24
01/10/2022,18:57,Zone1,T4,618,33
01/10/2022,18:58,Zone1,T1,464,9
01/10/2022,18:58,Zone1,T2,748,53
01/10/2022,18:58,Zone2,T1,508,16
01/10/2022,18:58,Zone2,T2,400,0
01/10/2022,18:59,Zone1,T1,589,28
01/10/2022,18:59,Zone1,T2,757,54
01/10/2022,18:59,Zone1,T3,555,23
01/10/2022,18:59,Zone1,T4,653,38
01/10/2022,18:59,Zone2,T1,526,19
01/10/2022,18:59,Zone2,T2,400,0
01/10/2022,19:00,Zone1,T1,526,19
01/10/2022,19:00,Zone1,T2,737,51
01/10/2022,19:00,Zone1,T3,580,27
01/10/2022,19:00,Zone1,T4,597,30
01/10/2022,19:00,Zone2,T1,520,18
01/10/2022,19:00,Zone2,T2,400,0
01/10/2022,19:01,Zone1,T3,580,27
01/10/2022,19:01,Zone1,T4,679,42
01/10/2022,19:02,Zone1,T1,578,27
01/10/2022,19:02,Zone1,T2,690,44
01/10/2022,19:02,Zone2,T1,508,16
01/10/2022,19:02,Zone2,T2,400,0
01/10/2022,19:03,Zone1,T1,567,25
01/10/2022,19:03,Zone1,T2,802,61
01/10/2022,19:03,Zone1,T3,564,24
01/10/2022,19:03,Zone1,T4,627,34
01/10/2022,19:03,Zone2,T1,508,16
01/10/2022,19:03,Zone2,T2,400,0
01/10/2022,19:04,Zone1,T3,574,26
01/10/2022,19:04,Zone1,T4,623,33
01/10/2022,19:05,Zone1,T1,617,33
01/10/2022,19:05,Zone1,T2,717,48
01/10/2022,19:05,Zone2,T1,520,18
01/10/2022,19:05,Zone2,T2,400,0
01/10/2022,19:06,Zone1,T1,561,24
01/10/2022,19:06,Zone1,T2,821,64
01/10/2022,19:06,Zone1,T3,602,30
01/10/2022,19:06,Zone1,T4,592,29
01/10/2022,19:06,Zone2,T1,520,18
01/10/2022,19:06,Zone2,T2,400,0
01/10/2022,19:07,Zone1,T1,482,12
01/10/2022,19:07,Zone1,T2,863,70
01/10/2022,19:07,Zone1,T3,588,28
01/10/2022,19:07,Zone1,T4,674,41
01/10/2022,19:07,Zone2,T1,526,19
01/10/2022,19:07,Zone2,T2,400,0
01/10/2022,19:08,Zone1,T1,555,23
01/10/2022,19:08,Zone1,T2,802,61
01/10/2022,19:08,Zone1,T3,566,25
01/10/2022,19:08,Zone1,T4,660,39
01/10/2022,19:08,Zone2,T1,515,17
01/10/2022,19:08,Zone2,T2,400,0
01/10/2022,19:09,Zone1,T3,588,28
01/10/2022,19:09,Zone1,T4,623,33
01/10/2022,19:15,Zone1,T1,581,27
01/10/2022,19:15,Zone1,T2,891,74
01/10/2022,19:15,Zone2,T1,503,15
01/10/2022,19:15,Zone2,T2,400,0
01/10/2022,19:16,Zone1,T1,549,22
01/10/2022,19:16,Zone1,T2,872,71
01/10/2022,19:16,Zone1,T3,569,25
01/10/2022,19:16,Zone1,T4,671,41
01/10/2022,19:16,Zone2,T1,526,19
01/10/2022,19:16,Zone2,T2,400,0
01/10/2022,19:17,Zone1,T1,574,26
01/10/2022,19:17,Zone1,T2,891,74
01/10/2022,19:17,Zone1,T3,580,27
01/10/2022,19:17,Zone1,T4,623,33
01/10/2022,19:17,Zone2,T1,497,14
01/10/2022,19:17,Zone2,T2,400,0
01/10/2022,19:18,Zone1,T1,574,26
01/10/2022,19:18,Zone1,T2,872,71
01/10/2022,19:18,Zone1,T3,594,29
01/10/2022,19:18,Zone1,T4,674,41
01/10/2022,19:18,Zone2,T1,520,18
01/10/2022,19:18,Zone2,T2,400,0
01/10/2022,19:19,Zone1,T1,530,19
01/10/2022,19:19,Zone1,T2,810,62
01/10/2022,19:19,Zone1,T3,564,24
01/10/2022,19:19,Zone1,T4,637,36
01/10/2022,19:19,Zone2,T1,526,19
01/10/2022,19:19,Zone2,T2,400,0
01/10/2022,19:20,Zone1,T1,459,8
01/10/2022,19:20,Zone1,T2,927,80
01/10/2022,19:20,Zone1,T3,566,25
01/10/2022,19:20,Zone1,T4,623,33
01/10/2022,19:20,Zone2,T1,527,19
01/10/2022,19:20,Zone2,T2,400,0
01/10/2022,19:21,Zone1,T1,567,25
01/10/2022,19:21,Zone1,T2,872,71
01/10/2022,19:21,Zone1,T3,574,26
01/10/2022,19:21,Zone1,T4,605,31
01/10/2022,19:21,Zone2,T1,531,19
01/10/2022,19:21,Zone2,T2,400,0
01/10/2022,19:22,Zone1,T1,514,17
01/10/2022,19:22,Zone1,T2,830,65
01/10/2022,19:22,Zone1,T3,569,25
01/10/2022,19:22,Zone1,T4,618,33
01/10/2022,19:22,Zone2,T1,477,11
01/10/2022,19:22,Zone2,T2,400,0
01/10/2022,19:23,Zone1,T1,536,20
01/10/2022,19:23,Zone1,T2,802,61
01/10/2022,19:23,Zone1,T3,592,29
01/10/2022,19:23,Zone1,T4,679,42
01/10/2022,19:23,Zone2,T1,526,19
01/10/2022,19:23,Zone2,T2,400,0
01/10/2022,19:24,Zone1,T1,566,25
01/10/2022,19:24,Zone1,T2,891,74
01/10/2022,19:24,Zone1,T3,575,26
01/10/2022,19:24,Zone1,T4,618,33
01/10/2022,19:24,Zone2,T1,527,19
01/10/2022,19:24,Zone2,T2,400,0
01/10/2022,19:25,Zone1,T1,497,14
01/10/2022,19:25,Zone1,T2,882,73
01/10/2022,19:25,Zone1,T3,574,26
01/10/2022,19:25,Zone1,T4,674,41
01/10/2022,19:25,Zone2,T1,481,12
01/10/2022,19:25,Zone2,T2,400,0
01/10/2022,19:26,Zone1,T1,631,35
01/10/2022,19:26,Zone1,T2,891,74
01/10/2022,19:26,Zone1,T3,602,30
01/10/2022,19:26,Zone1,T4,618,33
01/10/2022,19:26,Zone2,T1,483,12
01/10/2022,19:26,Zone2,T2,400,0
01/10/2022,19:27,Zone1,T1,567,25
01/10/2022,19:27,Zone1,T2,863,70
01/10/2022,19:27,Zone1,T3,575,26
01/10/2022,19:27,Zone1,T4,612,32
01/10/2022,19:27,Zone2,T1,536,20
01/10/2022,19:27,Zone2,T2,400,0
01/10/2022,19:28,Zone1,T3,566,25
01/10/2022,19:28,Zone1,T4,637,36
01/10/2022,19:29,Zone1,T1,472,10
01/10/2022,19:29,Zone1,T2,882,73
01/10/2022,19:29,Zone2,T1,536,20
01/10/2022,19:29,Zone2,T2,400,0
01/10/2022,19:30,Zone1,T3,569,25
01/10/2022,19:30,Zone1,T4,612,32
01/10/2022,19:31,Zone1,T1,578,27
01/10/2022,19:31,Zone1,T2,848,68
01/10/2022,19:31,Zone2,T1,515,17
01/10/2022,19:31,Zone2,T2,400,0
01/10/2022,19:32,Zone1,T1,502,15
01/10/2022,19:32,Zone1,T2,872,71
01/10/2022,19:32,Zone1,T3,575,26
01/10/2022,19:32,Zone1,T4,641,36
01/10/2022,19:32,Zone2,T1,545,22
01/10/2022,19:32,Zone2,T2,400,0
01/10/2022,19:33,Zone1,T1,567,25
01/10/2022,19:33,Zone1,T2,882,73
01/10/2022,19:33,Zone1,T3,599,30
01/10/2022,19:33,Zone1,T4,592,29
01/10/2022,19:33,Zone2,T1,481,12
01/10/2022,19:33,Zone2,T2,400,0
01/10/2022,19:34,Zone1,T1,543,21
01/10/2022,19:34,Zone1,T2,830,65
01/10/2022,19:34,Zone1,T3,592,29
01/10/2022,19:34,Zone1,T4,679,42
01/10/2022,19:34,Zone2,T1,526,19
01/10/2022,19:34,Zone2,T2,400,0
01/10/2022,19:35,Zone1,T3,611,32
01/10/2022,19:35,Zone1,T4,627,34
01/10/2022,19:36,Zone1,T1,617,33
01/10/2022,19:36,Zone1,T2,838,66
01/10/2022,19:36,Zone2,T1,539,21
01/10/2022,19:36,Zone2,T2,400,0
01/10/2022,19:37,Zone1,T1,594,29
01/10/2022,19:37,Zone1,T2,802,61
01/10/2022,19:37,Zone1,T3,575,26
01/10/2022,19:37,Zone1,T4,592,29
01/10/2022,19:37,Zone2,T1,508,16
01/10/2022,19:37,Zone2,T2,400,0
01/10/2022,19:38,Zone1,T1,498,14
01/10/2022,19:38,Zone1,T2,863,70
01/10/2022,19:38,Zone1,T3,594,29
01/10/2022,19:38,Zone1,T4,717,48
01/10/2022,19:38,Zone2,T1,526,19
01/10/2022,19:38,Zone2,T2,400,0
01/10/2022,19:39,Zone1,T1,578,27
01/10/2022,19:39,Zone1,T2,882,73
01/10/2022,19:39,Zone2,T1,515,17
01/10/2022,19:39,Zone2,T2,400,0
01/10/2022,19:40,Zone1,T1,498,14
01/10/2022,19:40,Zone1,T2,891,74
01/10/2022,19:40,Zone1,T3,594,29
01/10/2022,19:40,Zone1,T4,697,45
01/10/2022,19:41,Zone1,T1,486,13
01/10/2022,19:41,Zone1,T2,848,68
01/10/2022,19:41,Zone2,T1,493,14
01/10/2022,19:41,Zone2,T2,400,0
01/10/2022,19:42,Zone1,T1,567,25
01/10/2022,19:42,Zone1,T2,810,62
01/10/2022,19:42,Zone1,T3,592,29
01/10/2022,19:42,Zone1,T4,605,31
01/10/2022,19:42,Zone2,T1,526,19
01/10/2022,19:42,Zone2,T2,400,0
01/10/2022,19:43,Zone1,T1,549,22
01/10/2022,19:43,Zone1,T2,802,61
01/10/2022,19:43,Zone1,T3,580,27
01/10/2022,19:43,Zone1,T4,679,42
01/10/2022,19:43,Zone2,T1,515,17
01/10/2022,19:43,Zone2,T2,400,0
01/10/2022,19:44,Zone1,T1,519,18
01/10/2022,19:44,Zone1,T2,838,66
01/10/2022,19:44,Zone1,T3,569,25
01/10/2022,19:44,Zone1,T4,627,34
01/10/2022,19:44,Zone2,T1,497,14
01/10/2022,19:44,Zone2,T2,400,0
01/10/2022,19:45,Zone1,T1,594,29
01/10/2022,19:45,Zone1,T2,838,66
01/10/2022,19:45,Zone1,T3,580,27
01/10/2022,19:45,Zone1,T4,679,42
01/10/2022,19:45,Zone2,T1,508,16
01/10/2022,19:45,Zone2,T2,400,0
01/10/2022,19:46,Zone1,T1,588,28
01/10/2022,19:46,Zone1,T2,802,61
01/10/2022,19:46,Zone1,T3,566,25
01/10/2022,19:46,Zone1,T4,612,32
01/10/2022,19:46,Zone2,T1,539,21
01/10/2022,19:46,Zone2,T2,400,0
01/10/2022,19:47,Zone1,T1,486,13
01/10/2022,19:47,Zone1,T2,783,58
01/10/2022,19:47,Zone1,T3,588,28
01/10/2022,19:47,Zone1,T4,660,39
01/10/2022,19:47,Zone2,T1,526,19
01/10/2022,19:47,Zone2,T2,400,0
01/10/2022,19:48,Zone1,T1,561,24
01/10/2022,19:48,Zone1,T2,838,66
01/10/2022,19:48,Zone1,T3,588,28
01/10/2022,19:48,Zone1,T4,586,28
01/10/2022,19:48,Zone2,T1,536,20
01/10/2022,19:48,Zone2,T2,400,0
01/10/2022,19:49,Zone1,T1,566,25
01/10/2022,19:49,Zone1,T2,783,58
01/10/2022,19:49,Zone1,T3,592,29
01/10/2022,19:49,Zone1,T4,660,39
01/10/2022,19:49,Zone2,T1,503,15
01/10/2022,19:49,Zone2,T2,400,0
01/10/2022,19:50,Zone1,T1,526,19
01/10/2022,19:50,Zone1,T2,830,65
01/10/2022,19:50,Zone1,T3,580,27
01/10/2022,19:50,Zone1,T4,653,38
01/10/2022,19:50,Zone2,T1,526,19
01/10/2022,19:50,Zone2,T2,400,0
01/10/2022,19:51,Zone1,T1,607,31
01/10/2022,19:51,Zone1,T2,810,62
01/10/2022,19:51,Zone2,T1,520,18
01/10/2022,19:51,Zone2,T2,400,0
01/10/2022,19:52,Zone1,T1,588,28
01/10/2022,19:52,Zone1,T2,748,53
01/10/2022,19:52,Zone1,T3,592,29
01/10/2022,19:52,Zone1,T4,641,36
01/10/2022,19:52,Zone2,T1,536,20
01/10/2022,19:52,Zone2,T2,400,0
01/10/2022,19:53,Zone1,T1,517,17
01/10/2022,19:53,Zone1,T2,802,61
01/10/2022,19:53,Zone1,T3,588,28
01/10/2022,19:53,Zone1,T4,565,25
01/10/2022,19:53,Zone2,T1,508,16
01/10/2022,19:53,Zone2,T2,400,0
01/10/2022,19:54,Zone1,T1,607,31
01/10/2022,19:54,Zone1,T2,838,66
01/10/2022,19:54,Zone1,T3,594,29
01/10/2022,19:54,Zone1,T4,674,41
01/10/2022,19:54,Zone2,T1,508,16
01/10/2022,19:54,Zone2,T2,400,0
01/10/2022,19:55,Zone1,T1,561,24
01/10/2022,19:55,Zone1,T2,793,59
01/10/2022,19:55,Zone1,T3,592,29
01/10/2022,19:55,Zone1,T4,641,36
01/10/2022,19:55,Zone2,T1,531,19
01/10/2022,19:55,Zone2,T2,400,0
01/10/2022,19:56,Zone1,T1,498,14
01/10/2022,19:56,Zone1,T2,783,58
01/10/2022,19:56,Zone1,T3,566,25
01/10/2022,19:56,Zone1,T4,717,48
01/10/2022,19:56,Zone2,T1,526,19
01/10/2022,19:56,Zone2,T2,400,0
01/10/2022,19:57,Zone1,T3,599,30
01/10/2022,19:57,Zone1,T4,586,28
01/10/2022,19:59,Zone1,T1,486,13
01/10/2022,19:59,Zone1,T2,863,70
01/10/2022,19:59,Zone2,T1,531,19
01/10/2022,19:59,Zone2,T2,400,0
01/10/2022,20:00,Zone1,T1,607,31
01/10/2022,20:00,Zone1,T2,830,65
01/10/2022,20:00,Zone1,T3,594,29
01/10/2022,20:00,Zone1,T4,567,25
01/10/2022,20:00,Zone2,T1,520,18
01/10/2022,20:00,Zone2,T2,400,0
01/10/2022,20:01,Zone1,T1,581,27
01/10/2022,20:01,Zone1,T2,737,51
01/10/2022,20:01,Zone1,T3,574,26
01/10/2022,20:01,Zone1,T4,671,41
01/10/2022,20:01,Zone2,T1,508,16
01/10/2022,20:01,Zone2,T2,400,0
01/10/2022,20:02,Zone1,T1,506,16
01/10/2022,20:02,Zone1,T2,802,61
01/10/2022,20:02,Zone1,T3,599,30
01/10/2022,20:02,Zone1,T4,623,33
01/10/2022,20:02,Zone2,T1,520,18
01/10/2022,20:02,Zone2,T2,400,0
01/10/2022,20:03,Zone1,T1,566,25
01/10/2022,20:03,Zone1,T2,783,58
01/10/2022,20:03,Zone1,T3,594,29
01/10/2022,20:03,Zone1,T4,649,37
01/10/2022,20:03,Zone2,T1,527,19
01/10/2022,20:03,Zone2,T2,400,0
01/10/2022,20:04,Zone1,T1,552,23
01/10/2022,20:04,Zone1,T2,757,54
01/10/2022,20:04,Zone1,T3,588,28
01/10/2022,20:04,Zone1,T4,567,25
01/10/2022,20:04,Zone2,T1,520,18
01/10/2022,20:04,Zone2,T2,400,0
01/10/2022,20:05,Zone1,T1,540,21
01/10/2022,20:05,Zone1,T2,838,66
01/10/2022,20:05,Zone1,T3,569,25
01/10/2022,20:05,Zone1,T4,671,41
01/10/2022,20:05,Zone2,T1,545,22
01/10/2022,20:05,Zone2,T2,400,0
01/10/2022,20:06,Zone1,T1,600,30
01/10/2022,20:06,Zone1,T2,810,62
01/10/2022,20:06,Zone1,T3,592,29
01/10/2022,20:06,Zone1,T4,565,25
01/10/2022,20:06,Zone2,T1,539,21
01/10/2022,20:06,Zone2,T2,400,0
01/10/2022,20:07,Zone1,T1,561,24
01/10/2022,20:07,Zone1,T2,772,56
01/10/2022,20:07,Zone1,T3,594,29
01/10/2022,20:07,Zone1,T4,710,47
01/10/2022,20:07,Zone2,T1,531,19
01/10/2022,20:07,Zone2,T2,400,0
01/10/2022,20:08,Zone1,T3,602,30
01/10/2022,20:08,Zone1,T4,618,33
01/10/2022,20:09,Zone1,T1,502,15
01/10/2022,20:09,Zone1,T2,830,65
01/10/2022,20:09,Zone2,T1,531,19
01/10/2022,20:09,Zone2,T2,400,0
01/10/2022,20:12,Zone1,T1,589,28
01/10/2022,20:12,Zone1,T2,772,56
01/10/2022,20:12,Zone2,T1,539,21
01/10/2022,20:12,Zone2,T2,400,0
01/10/2022,20:13,Zone1,T1,574,26
01/10/2022,20:13,Zone1,T2,748,53
01/10/2022,20:13,Zone1,T3,592,29
01/10/2022,20:13,Zone1,T4,580,27
01/10/2022,20:13,Zone2,T1,515,17
01/10/2022,20:13,Zone2,T2,400,0
01/10/2022,20:15,Zone1,T1,472,10
01/10/2022,20:15,Zone1,T2,772,56
01/10/2022,20:15,Zone2,T1,527,19
01/10/2022,20:15,Zone2,T2,400,0
01/10/2022,20:16,Zone1,T3,592,29
01/10/2022,20:16,Zone1,T4,710,47
01/10/2022,20:17,Zone1,T1,526,19
01/10/2022,20:17,Zone1,T2,772,56
01/10/2022,20:17,Zone2,T1,508,16
01/10/2022,20:17,Zone2,T2,400,0
01/10/2022,20:18,Zone1,T1,540,21
01/10/2022,20:18,Zone1,T2,783,58
01/10/2022,20:18,Zone1,T3,588,28
01/10/2022,20:18,Zone1,T4,612,32
01/10/2022,20:18,Zone2,T1,527,19
01/10/2022,20:18,Zone2,T2,400,0
01/10/2022,20:19,Zone1,T3,599,30
01/10/2022,20:19,Zone1,T4,674,41
01/10/2022,20:20,Zone1,T1,561,24
01/10/2022,20:20,Zone1,T2,793,59
01/10/2022,20:20,Zone2,T1,515,17
01/10/2022,20:20,Zone2,T2,400,0
01/10/2022,20:21,Zone1,T1,498,14
01/10/2022,20:21,Zone1,T2,737,51
01/10/2022,20:21,Zone1,T3,594,29
01/10/2022,20:21,Zone1,T4,623,33
01/10/2022,20:21,Zone2,T1,520,18
01/10/2022,20:21,Zone2,T2,400,0
01/10/2022,20:22,Zone1,T1,602,30
01/10/2022,20:22,Zone1,T2,783,58
01/10/2022,20:22,Zone1,T3,575,26
01/10/2022,20:22,Zone1,T4,605,31
01/10/2022,20:22,Zone2,T1,536,20
01/10/2022,20:22,Zone2,T2,400,0
01/10/2022,20:23,Zone1,T1,552,23
01/10/2022,20:23,Zone1,T2,810,62
01/10/2022,20:23,Zone1,T3,605,31
01/10/2022,20:23,Zone1,T4,649,37
01/10/2022,20:23,Zone2,T1,539,21
01/10/2022,20:23,Zone2,T2,400,0
01/10/2022,20:24,Zone1,T3,569,25
01/10/2022,20:24,Zone1,T4,627,34
01/10/2022,20:29,Zone1,T1,555,23
01/10/2022,20:29,Zone1,T2,891,74
01/10/2022,20:30,Zone1,T1,491,13
01/10/2022,20:30,Zone1,T2,748,53
01/10/2022,20:30,Zone2,T1,531,19
01/10/2022,20:30,Zone2,T2,400,0
01/10/2022,20:31,Zone1,T1,589,28
01/10/2022,20:31,Zone1,T2,748,53
01/10/2022,20:31,Zone1,T3,575,26
01/10/2022,20:31,Zone1,T4,704,46
01/10/2022,20:31,Zone2,T1,539,21
01/10/2022,20:31,Zone2,T2,400,0
01/10/2022,20:32,Zone1,T1,574,26
01/10/2022,20:32,Zone1,T2,810,62
01/10/2022,20:32,Zone1,T3,617,33
01/10/2022,20:32,Zone1,T4,612,32
01/10/2022,20:32,Zone2,T1,497,14
01/10/2022,20:32,Zone2,T2,400,0
01/10/2022,20:33,Zone1,T3,588,28
01/10/2022,20:33,Zone1,T4,627,34
01/10/2022,20:34,Zone1,T1,561,24
01/10/2022,20:34,Zone1,T2,643,37
01/10/2022,20:34,Zone2,T1,527,19
01/10/2022,20:34,Zone2,T2,400,0
01/10/2022,20:35,Zone1,T1,567,25
01/10/2022,20:35,Zone1,T2,821,64
01/10/2022,20:35,Zone1,T3,594,29
01/10/2022,20:35,Zone1,T4,623,33
01/10/2022,20:35,Zone2,T1,520,18
01/10/2022,20:35,Zone2,T2,400,0
01/10/2022,20:36,Zone1,T1,506,16
01/10/2022,20:36,Zone1,T2,838,66
01/10/2022,20:36,Zone1,T3,574,26
01/10/2022,20:36,Zone1,T4,679,42
01/10/2022,20:36,Zone2,T1,531,19
01/10/2022,20:36,Zone2,T2,400,0
01/10/2022,20:37,Zone1,T1,561,24
01/10/2022,20:37,Zone1,T2,657,39
01/10/2022,20:37,Zone1,T3,594,29
01/10/2022,20:37,Zone1,T4,641,36
01/10/2022,20:37,Zone2,T1,515,17
01/10/2022,20:37,Zone2,T2,400,0
01/10/2022,20:38,Zone1,T1,578,27
01/10/2022,20:38,Zone1,T2,810,62
01/10/2022,20:38,Zone1,T3,574,26
01/10/2022,20:38,Zone1,T4,688,43
01/10/2022,20:38,Zone2,T1,526,19
01/10/2022,20:38,Zone2,T2,400,0
01/10/2022,20:39,Zone1,T1,519,18
01/10/2022,20:39,Zone1,T2,783,58
01/10/2022,20:39,Zone1,T3,588,28
01/10/2022,20:39,Zone1,T4,623,33
01/10/2022,20:39,Zone2,T1,526,19
01/10/2022,20:39,Zone2,T2,400,0
01/10/2022,20:40,Zone1,T1,578,27
01/10/2022,20:40,Zone1,T2,674,41
01/10/2022,20:40,Zone1,T3,588,28
01/10/2022,20:40,Zone1,T4,653,38
01/10/2022,20:40,Zone2,T1,539,21
01/10/2022,20:40,Zone2,T2,400,0
01/10/2022,20:41,Zone1,T1,567,25
01/10/2022,20:41,Zone1,T2,821,64
01/10/2022,20:41,Zone1,T3,605,31
01/10/2022,20:41,Zone1,T4,641,36
01/10/2022,20:41,Zone2,T1,526,19
01/10/2022,20:41,Zone2,T2,400,0
01/10/2022,20:42,Zone1,T3,575,26
01/10/2022,20:42,Zone1,T4,623,33
01/10/2022,20:43,Zone1,T1,578,27
01/10/2022,20:43,Zone1,T2,706,46
01/10/2022,20:43,Zone2,T1,531,19
01/10/2022,20:43,Zone2,T2,400,0
01/10/2022,20:44,Zone1,T1,574,26
01/10/2022,20:44,Zone1,T2,838,66
01/10/2022,20:44,Zone1,T3,569,25
01/10/2022,20:44,Zone1,T4,649,37
01/10/2022,20:44,Zone2,T1,515,17
01/10/2022,20:44,Zone2,T2,400,0
01/10/2022,20:45,Zone1,T1,492,14
01/10/2022,20:45,Zone1,T2,737,51
01/10/2022,20:45,Zone1,T3,605,31
01/10/2022,20:45,Zone1,T4,627,34
01/10/2022,20:45,Zone2,T1,526,19
01/10/2022,20:45,Zone2,T2,400,0
01/10/2022,20:46,Zone1,T1,589,28
01/10/2022,20:46,Zone1,T2,772,56
01/10/2022,20:46,Zone1,T3,588,28
01/10/2022,20:46,Zone1,T4,641,36
01/10/2022,20:46,Zone2,T1,527,19
01/10/2022,20:46,Zone2,T2,400,0
01/10/2022,20:47,Zone1,T3,580,27
01/10/2022,20:47,Zone1,T4,674,41
01/10/2022,20:48,Zone1,T1,530,19
01/10/2022,20:48,Zone1,T2,717,48
01/10/2022,20:48,Zone2,T1,503,15
01/10/2022,20:48,Zone2,T2,400,0
01/10/2022,20:49,Zone1,T1,552,23
01/10/2022,20:49,Zone1,T2,737,51
01/10/2022,20:49,Zone1,T3,588,28
01/10/2022,20:49,Zone1,T4,710,47
01/10/2022,20:50,Zone1,T1,574,26
01/10/2022,20:50,Zone1,T2,821,64
01/10/2022,20:50,Zone2,T1,531,19
01/10/2022,20:50,Zone2,T2,400,0
01/10/2022,20:51,Zone1,T1,552,23
01/10/2022,20:51,Zone1,T2,737,51
01/10/2022,20:51,Zone1,T3,575,26
01/10/2022,20:51,Zone1,T4,697,45
01/10/2022,20:51,Zone2,T1,536,20
01/10/2022,20:51,Zone2,T2,400,0
01/10/2022,20:52,Zone1,T1,567,25
01/10/2022,20:52,Zone1,T2,730,50
01/10/2022,20:52,Zone1,T3,599,30
01/10/2022,20:52,Zone1,T4,627,34
01/10/2022,20:52,Zone2,T1,503,15
01/10/2022,20:52,Zone2,T2,400,0
01/10/2022,20:53,Zone1,T1,578,27
01/10/2022,20:53,Zone1,T2,772,56
01/10/2022,20:53,Zone1,T3,588,28
01/10/2022,20:53,Zone1,T4,637,36
01/10/2022,20:53,Zone2,T1,527,19
01/10/2022,20:53,Zone2,T2,400,0
01/10/2022,20:54,Zone1,T1,492,14
01/10/2022,20:54,Zone1,T2,706,46
01/10/2022,20:54,Zone1,T3,602,30
01/10/2022,20:54,Zone1,T4,641,36
01/10/2022,20:54,Zone2,T1,531,19
01/10/2022,20:54,Zone2,T2,400,0
01/10/2022,20:55,Zone1,T3,580,27
01/10/2022,20:55,Zone1,T4,637,36
01/10/2022,20:56,Zone1,T1,567,25
01/10/2022,20:56,Zone1,T2,793,59
01/10/2022,20:56,Zone2,T1,526,19
01/10/2022,20:56,Zone2,T2,400,0
01/10/2022,20:57,Zone1,T3,580,27
